0.01232
0.01152
0.01151
0.01319
0.02112
0.04751
0.08473
0.0802
0.05823
0.04383
0.03614
0.03644
0.03501
0.03065
0.031
0.04725
0.07782
0.0792
0.06948
0.05486
0.04382
0.0345
0.02401
0.01568
